,index,tweet_id,health_word,rating,rating_category,text
1322,1322,8.116606547383624e+17,heart attack,0,figurative,I went to church like 4/5 times this whole year my grandparents are going to have a heart attack if i dont make it new years
1323,1323,9.055066457651732e+17,heart attack,1,generic_health,#53613 Scientists have discovered that the longer the foot is in boys the less chance they have of having a heart attack https://t.co/Wf3WxqgnRc
1324,1324,9.055290418008924e+17,heart attack,0,figurative,my mom has a huge irrational fear of frogs lmao like i think she'll have a heart attack if i text her a pic
1325,1325,9.026618533184471e+17,heart attack,1,generic_health,"A Month Before a Heart Attack, Your Body Will Warn You With These 8 Signals https://t.co/mwGqhUeCwK"
1326,1326,8.116464445831905e+17,heart attack,1,generic_health,Scientists proof it dt if a man ejaculate atleast 21x in a month he wil not ve heart attack or cancer &amp; leave long.My fellow woman pls help
1327,1327,8.116676719767388e+17,heart attack,0,figurative,"i had a wasp in my room before , i almost had a heart attack bc i'm dead afraid of them so how are you calm about this bee 😭 https://t.co/qQsZOr4Dik"
1328,1328,8.116724227348521e+17,heart attack,0,figurative,"So on my driving lesson today I pulled out onto a roundabout in front of a lorry and had a small heart attack, luckily didn't die tho 😶"
1329,1329,9.055220713247662e+17,heart attack,0,figurative,5 hours in and I finally got my grub. All luck and no skill (look at how #2 died). The heart attack spanning from #10-1 was worth it. https://t.co/KqhzqdtPwj
1330,1330,8.116783777027809e+17,heart attack,0,figurative,Am i the only one who had a mini heart attack? #MercyAcousticVideo
1331,1331,8.11669720093098e+17,heart attack,0,figurative,@BiggBoss bhai...swamy om ko nikaldo...he will suffer heart attack..he cant compete with young adrenaline...he is old man..later dont regret
1332,1332,9.026907680826204e+17,heart attack,0,figurative,yoooo my flash flood warning siren just went off when i was watching this . bout had a heart attack 😅😅 https://t.co/DvaIxwQIoP
1333,1333,8.116695210230743e+17,heart attack,0,figurative,"So wrong, smh why you trying give this old man a heart attack. Lol https://t.co/Ce67Cao3kG"
1334,1334,8.116790621125018e+17,heart attack,1,generic_health,HIV May Double Odds of Heart Attack  https://t.co/TECQrj5esR #frau_donna
1335,1335,9.026838838876201e+17,heart attack,0,figurative,"Roshi almost gave me a heart attack, thanks Goku for savin his old ass! Lets just focus on Packer season... Ok &amp; anime to! #gopackgo #art https://t.co/vDOZdgNHi2"
1336,1336,9.026878839700193e+17,heart attack,1,generic_health,"A Month Before a Heart Attack, Your Body Will Warn You With These 8 Signals https://t.co/sZA7XGjGrs via @bright_side_me"
1337,1337,8.116715040688251e+17,heart attack,0,figurative,Christmas lunch with a Scottish Santa who sounds like he's gonna have a heart attack. What a weird day.
1338,1338,9.026851009949491e+17,heart attack,0,figurative,i just got stabbed and almost had a heart attack dks
1339,1339,9.055244123797832e+17,heart attack,0,figurative,My coworker is from Norway and I almost had a heart attack. https://t.co/p7BE8lHbVJ
1340,1340,9.026663637093786e+17,heart attack,0,figurative,Bitch all I saw was 'remembering Richard Attenborough' I nearly had a heart attack thinking he died https://t.co/dPtaVVuXxl
1341,1341,9.055348820336108e+17,heart attack,0,figurative,I shook just watching this had a mini heart attack 😭 https://t.co/cZwkbVuoa9
1342,1342,9.026824754990203e+17,heart attack,0,figurative,"IT'S PLAYING, IT'S PLAYING!!!!! AND IM HAVING A FUCKING HEART ATTACK!!!!!
#BTSOnKJ103"
1343,1343,8.11677514980438e+17,heart attack,0,figurative,Is @DangeRussWilson trying to give @RSherman_25 a heart attack? #WeAre12 https://t.co/N5Yy2Awzu1
1344,1344,8.116638604952535e+17,heart attack,0,figurative,"As for me, except for an occasional heart attack, I feel as young as I ever did. Robert Benchley

https://t.co/z4RiNenYtY"
1345,1345,9.026814683794637e+17,heart attack,0,figurative,Damn near gave myself a heart attack just now
1346,1346,9.026725467132273e+17,heart attack,1,generic_health,"Sugary Drinks Increase Heart Attack, Stroke Risk - Sharecare. Click for more information. https://t.co/HeRrdgdFAX"
1347,1347,8.116770137864233e+17,heart attack,0,figurative,"@HawaiiDelilah  leahman brothers had a heart attack and We Rode Obama into power.. Dean got some credit, but it happens eveb without him."
1348,1348,8.116713185717166e+17,heart attack,0,figurative,ICH HAB EINEN OHRWURM VON AOA'S HEART ATTACK UND ICH HASSE DIESES LIED MANNNNNNNN
1349,1349,8.11693154021888e+17,heart attack,2,personal_health,"Roanoke man dies of heart attack, crashes tractor-trailer in U.S. 431` https://t.co/SWyfQj052F"
1350,1350,8.116871158639534e+17,heart attack,0,figurative,with every hair flip there's a heart attack #JIMIN https://t.co/xPdGMOY3a7
1351,1351,8.116816478086431e+17,heart attack,1,generic_health,"In This Interview I Talk About My Heart Attack Scare, Parasites, Mucoid Matter, Medicinal Tea &amp; More on WRCH FM  https://t.co/xhmqHjNGEU"
1352,1352,8.116726363213988e+17,heart attack,1,generic_health,HIV patients have nearly twice the heart attack risk https://t.co/ehwHBCNM1C #ruggerorespigo
1353,1353,8.116941917260554e+17,heart attack,2,personal_health,Craig Cunningham is recovering after a collapse on ice Nov. 19 that turned out to be heart attack https://t.co/8x8P0nC8kN
1354,1354,8.116914061505618e+17,heart attack,2,personal_health,@snaper65 @Marshall89HD hope u don't get heart attack
1355,1355,8.116848315872502e+17,heart attack,1,generic_health,HIV May Double Odds of Heart Attack https://t.co/9kI3UZmRCy #health #living
1356,1356,8.116824060883395e+17,heart attack,0,figurative,I swear my professor is trying to give me a heart attack
1357,1357,8.116459915941847e+17,heart attack,0,figurative,@assahton5sos I hate those fake accounts like yours. They give me an heartattack Every.Single.Time😂💞
1358,1358,8.116601263439421e+17,heart attack,0,figurative,RT if you thought I was Shawn Mendes and gave you a heart attack #MercyAcousticVideo
1359,1359,9.055441404270674e+17,heart attack,1,generic_health,"Marriage is good medicine for someone who has a heart attack.

https://t.co/LsOBoancws https://t.co/Kt837V2qf4"
1360,1360,8.116763994299474e+17,heart attack,0,figurative,@BarstoolBigCat Sure but what happens when there's a fire in Applebee's and a heart attack in IHOP? #frambulance
1361,1361,8.116446878996521e+17,heart attack,0,figurative,@sweaterpawsbaek phew. U nearly gave me a heart attack then
1362,1362,8.116479151438725e+17,heart attack,0,figurative,@ShawnMendes it's gonna to give me a heart attack. I bet it is incredible. 😍
1363,1363,8.116818920303575e+17,heart attack,0,figurative,Yo she was about to have a massive heart attack 😂😂😂 https://t.co/VFRPnEfd9K
1364,1364,9.055357795433185e+17,heart attack,0,figurative,i know i'm getting old bc when kids swear i have a heart attack like noooo ur not supposed to know those words
1365,1365,8.116877317890785e+17,heart attack,1,generic_health,#HealthyLife_Pro HIV May Double Odds of Heart Attack: HIV May Double Odds of Heart Attack https://t.co/KFRYKDUm8I
1366,1366,9.055238141881098e+17,heart attack,0,figurative,I swear Floriana really wants my gay ass to have a heart attack with those arms. I guess it's as good a way to die as any other.
1367,1367,8.116534327424737e+17,heart attack,0,figurative,@ArianaGrande i wanna see you on my interactions... although i might have a heart attack https://t.co/kZz4uq5VdY
1368,1368,8.116943360521175e+17,heart attack,2,personal_health,"Roanoke man suffers heart attack, dies while driving tractor-trailer on U.S. 431
https://t.co/blaBd3FGFu"
1369,1369,9.055259886662451e+17,heart attack,0,figurative,also i nearly had a heart attack and cried when a friend from tumblr came back from her hiatus i hope she's doing well with uni stuff...
1370,1370,8.11698603236479e+17,heart attack,1,generic_health,"High Pain Tolerance Tied to 'Silent' Heart Attack Risk  

WEDNESDAY, Dec. 21, 2016 (HealthDay News) -- Peo https://t.co/2Co6sEyAow https://t.co/GFDRAQjKSJ"
1371,1371,8.116810940095529e+17,heart attack,2,personal_health,So glad my mum is ok after her heart attack Friday 😭
1372,1372,9.055266292120494e+17,heart attack,0,figurative,When u read half of something and almost have a heart attack but then read the rest and it's not what you think😅
1373,1373,9.026680344851825e+17,heart attack,0,figurative,"Every single time I'm trying to adult, I feel like I'm gonna have a heart attack"
1374,1374,8.11652867287294e+17,heart attack,0,figurative,Almost had a heart attack today because I lost the pendant to my chain that my bf gave me for Christmas at my job! Found it after 20mins tho
1375,1375,8.116750232158372e+17,heart attack,2,personal_health,"December 21st: On this Day
1992, American blues singer and guitarist, Albert King died from a heart attack in... https://t.co/p5g1vdMIVK"
1376,1376,8.116665068996035e+17,heart attack,0,figurative,"Usa-san is a quiet bunny, she's a well-mannered bunny lady. Don't scare her, she will get a heart attack ówò"
1377,1377,9.026607039237366e+17,heart attack,0,figurative,Almost had a heart attack a minute ago 😂
1378,1378,9.05516804373717e+17,heart attack,0,figurative,Anatomy lectures at a million miles an hour will give me a heart attack nbd tho
1379,1379,8.116658689335173e+17,heart attack,0,figurative,"I think I have a heart attack.

#MercyAcousticVideo"
1380,1380,8.116573832818893e+17,heart attack,1,generic_health,"""SCAD is a type of heart attack, but completely different than the one we normally think of"" - @SharonneHayes https://t.co/wczkgMflQx"
1381,1381,9.026641585414881e+17,heart attack,1,generic_health,"Anti-inflammatory cuts risk of #heartattack, includes quotes from D-H's @DrMarkCreager - https://t.co/1VTYoglEqb via @sciencemagazine"
1382,1382,8.116649065001124e+17,heart attack,0,figurative,"@ShawnMendes @Vevo IT'S SO PERFECT, YOU DEFINITELY DON'T HAVE MERCY ON MY HEART, I'LL HAVE A HEART ATTACK SOON
#MercyAcousticVideo"
1383,1383,9.055146323070239e+17,heart attack,0,figurative,"I just gave my mom a heart attack for screaming ""NO WAY"" when BS&amp;T was playing on the radio. Turns out she just put the CD on by accident 😂"
1384,1384,8.117040678063473e+17,heart attack,1,generic_health,"@CBS3Newsdesk @UkeeWashington Why promo unhealthy Krispy Kreme/donuts in news (not ads), then segment on heart attack? Getting paid much?"
1385,1385,8.116630641057628e+17,heart attack,0,figurative,Oh.my.god I'm about to snorkel with turtles... I'm about to have a heart attack
1386,1386,8.116761979733238e+17,heart attack,1,generic_health,"@TheShaneHarper probably there's no chance you'll see this tweet, but I'd have a heart attack if you surprised me with a foIIow..."
1387,1387,8.116876989393961e+17,heart attack,2,personal_health,@AlecMacGillis @chrislhayes sounds brilliant have heart attack take 2 aspirin
1388,1388,8.116764695587267e+17,heart attack,0,figurative,Idk how y'all stay with people who raise y'all blood pressure every day... lol I'm not having no heart attack over somebody stupid son 😂
1389,1389,8.116627492856218e+17,heart attack,1,generic_health,"Less #education increases heart attack risk, new health research finds https://t.co/sUG4jxMCKy"
1390,1390,8.11687364535976e+17,heart attack,0,figurative,@donnascalise @JoeDoggers @AlloccaMirella She'll wear leopard lingerie with a feather boa &amp; Joe will have heart attack/allergic reaction. 😂
1391,1391,8.116581656243773e+17,heart attack,0,figurative,@Ms_HeartAttack it like 2:41 were I am and I been i sense 9:30
1392,1392,8.116578459722097e+17,heart attack,0,figurative,"Oh God, if you're gonna tell me he's gay I'm gonna have a freakin' heart attack."
1393,1393,8.116869359661834e+17,heart attack,2,personal_health,"#AngryScottishGrandma had a heart attack, and things aren't looking the best for her. 😔

If y'all thought she was angry before..😳"
1394,1394,9.055416432684933e+17,heart attack,0,figurative,This frigging spider nearly give me a heart attack 😩💔
1395,1395,9.026854977803141e+17,heart attack,0,figurative,"#JhopeHappinessVitamin @BTS_twt 
His smile 😍😍😍 ah my heartu he gives a heart attack. Love you jhoooooopppppeeeee 😍😍😍
#arabarmylovebts https://t.co/jGrTLJpojd"
1396,1396,8.116740672417341e+17,heart attack,0,figurative,@NewHopeBllake Hahahaha oh my god. I have a heart attack @NewHopeBlake
1397,1397,9.05534848730878e+17,heart attack,0,figurative,i would deadass have a heart attack https://t.co/CHLC4gMLjd
1398,1398,8.116642107531878e+17,heart attack,0,figurative,@ShawnMendes @Vevo OML Shawn I just got a heart attack ❤
1399,1399,9.026649563023032e+17,heart attack,0,figurative,Yes! it just about gave me a heart attack! I had the volume all the way up from earlier in the day..and it was about 1 in the morning! https://t.co/58X8hpUJXm
1400,1400,9.026679527969055e+17,heart attack,0,figurative,Thought I would feel less stressed after handing in my project but I think I'm about to have a heart attack
1401,1401,9.055173973055898e+17,heart attack,0,figurative,"Another way to Prevent Heart Attack ""stop watching series firm that gives u strange"""
1402,1402,9.026735497934766e+17,heart attack,1,generic_health,"The Product that Most People Use Every Morning Can Cause Heart Attack, Cancer and Obesity https://t.co/2JD2YpAY9S https://t.co/vfuIfeRj1a"
